d,n,n_min,sigma_x,corr,center_fraction,n_centers,count,failed_rate,pass_h0_core_rate,pass_mass_at_h0_rate,pass_mass_below_099_rate,pass_mass_above_101_rate,pass_grid_monotone_rate,h0_mean,h0_std,h0_mean_ci95_low,h0_mean_ci95_high,h0_median,h0_median_ci95_low,h0_median_ci95_high,h0_q25,h0_q75,h0_over_sigma_x_median,mass_h0_median,mass_099_h0_median,mass_101_h0_median,center_mass_q05_h0_median,center_mass_min_h0_median
100,1000,20.0,1.3,0.0,0.25,250,10,0.0,1.0,1.0,1.0,1.0,1.0,17.35707970182948,0.028844620446938425,17.339201620853824,17.374957782805136,17.346643360181268,17.33931642482258,17.368186599399937,17.339657799670903,17.366166846062853,13.34357181552405,20.000000000000036,16.058837799069085,24.635958141374495,2.8457919169807555,1.2766045456340902
100,1000,20.0,1.3,0.0,1.0,1000,10,0.0,1.0,1.0,1.0,1.0,1.0,17.36251297007533,0.021093784862711757,17.349438906765936,17.375587033384722,17.357177919659343,17.346431690630922,17.376064824238934,17.34968964380594,17.37470377124844,13.35167532281488,20.000000000000036,16.083397237034845,24.609441387618773,2.747854413848131,1.1091924065540395
100,1000,20.0,1.3,0.3,0.25,250,10,0.0,1.0,1.0,1.0,1.0,1.0,17.207068995681073,0.05775274692943684,17.171273472281122,17.242864519081024,17.204396086327485,17.177770320022315,17.239421902054158,17.177821899242375,17.237626072233805,13.234150835636527,20.00000000000006,16.275127817760502,24.34695579377405,2.626279673478254,1.0841676830467408
100,1000,20.0,1.3,0.3,1.0,1000,10,0.0,1.0,1.0,1.0,1.0,1.0,17.194333243658964,0.04954978225731227,17.163621970437255,17.225044516880672,17.186138494384007,17.16589788476873,17.22439811362194,17.167793721232812,17.20899589566496,13.220106534141543,20.000000000000036,16.264321531346756,24.358025032041304,2.6511021227873224,1.0358892620968128
100,1000,20.0,1.3,0.7,0.25,250,10,0.0,1.0,1.0,1.0,1.0,1.0,16.11442781302451,0.05215313648607014,16.082102964134656,16.146752661914363,16.134575739705962,16.07124746322158,16.161899812698792,16.08605011182005,16.15697129768598,12.411212107466124,20.00000000000003,17.233823384230774,23.095424899514487,2.4121993207628654,1.027419108520582
100,1000,20.0,1.3,0.7,1.0,1000,10,0.0,1.0,1.0,1.0,1.0,1.0,16.14056520428283,0.03916698307127272,16.116289256668665,16.164841151896994,16.139470200563856,16.108198344834232,16.17524206924044,16.119336087776848,16.157858769948774,12.41497707735681,20.000000000000043,17.22289005568186,23.10739122846863,2.405100316302234,1.0
100,1000,40.0,0.7,0.0,0.25,250,10,0.0,1.0,1.0,1.0,1.0,1.0,9.680570795059518,0.015042464077640899,9.671247379230623,9.689894210888413,9.677952702312384,9.673651311545967,9.684917972996633,9.674078390353186,9.682500824961833,13.82564671758912,40.00000000000006,33.178562436907264,47.67029217601521,7.164309292336901,2.832298274410004
100,1000,40.0,0.7,0.0,1.0,1000,10,0.0,1.0,1.0,1.0,1.0,1.0,9.683876900096026,0.012089570477266495,9.676383706682333,9.691370093509718,9.679935174970513,9.675572751066584,9.692547147682513,9.675887665681472,9.691111112207814,13.828478821386447,40.00000000000003,33.196149743225774,47.64631675929391,7.2047016465509826,1.768271171999288
100,1000,40.0,0.7,0.3,0.25,250,10,0.0,1.0,1.0,1.0,1.0,1.0,9.615481462801021,0.031162634064219312,9.596166662100497,9.634796263501546,9.613404525993268,9.60131299620815,9.63331148866865,9.601610143864477,9.633088751590027,13.733435037133239,40.00000000000005,33.52780210515246,47.23228488519682,6.867266359159999,1.794489778821383
100,1000,40.0,0.7,0.3,1.0,1000,10,0.0,1.0,1.0,1.0,1.0,1.0,9.608516267158182,0.026936376662783777,9.591820927933528,9.625211606382836,9.603905672437659,9.593507244221598,9.62645759850948,9.593805898139717,9.621456927042217,13.719865246339513,40.00000000000004,33.51826818969026,47.24545221465287,6.76581667689749,1.2443367127077303
100,1000,40.0,0.7,0.7,0.25,250,10,0.0,1.0,1.0,1.0,1.0,1.0,9.128800272919454,0.03130041878417544,9.109400072364732,9.148200473474176,9.13190450717971,9.10251518169116,9.157377350861271,9.10990577415892,9.15540962939249,13.045577867399587,40.00000000000003,35.166869599108495,45.25292493962407,5.601985580185492,1.4194053584425508
100,1000,40.0,0.7,0.7,1.0,1000,10,0.0,1.0,1.0,1.0,1.0,1.0,9.142552829495589,0.023778837655762494,9.127814553223285,9.157291105767893,9.139851605792227,9.12307394565809,9.164656546879812,9.130308740475618,9.152182959413738,13.056930865417469,40.00000000000006,35.15132417208822,45.26916756988754,5.585032682172791,1.22478715669327
100,1000,40.0,1.0,0.0,0.25,250,10,0.0,1.0,1.0,1.0,1.0,1.0,13.829386850085024,0.021489234396630034,13.816067684615174,13.842706015554874,13.82564671758912,13.819501873637098,13.835597104280906,13.820111986218837,13.832144035659761,13.82564671758912,40.00000000000004,33.17856243690733,47.670292176015124,7.164309292336881,2.8322982744100056
100,1000,40.0,1.0,0.0,1.0,1000,10,0.0,1.0,1.0,1.0,1.0,1.0,13.834109857280035,0.017270814967523807,13.823405295260473,13.844814419299597,13.82847882138645,13.822246787237978,13.846495925260733,13.822696665259247,13.844444446011163,13.82847882138645,40.00000000000004,33.19614974322571,47.646316759293924,7.204701646550999,1.7682711719992907
