seed_id,data_seed,center_seed,d,n,n_over_d,corr,sigma_x,center_fraction,n_centers,n_min,kernel,mass_rule,q_mass,h0,h0_over_sigma_x,h_low,h_high,mass_h0,mass_low,mass_high,expand_steps_used,search_steps_used,failed,error,mass_099_h0,mass_h0_recheck,mass_101_h0,center_mass_min_h0,center_mass_q05_h0,center_mass_mean_h0,center_mass_median_h0,center_mass_max_h0,pass_mass_at_h0,pass_mass_below_099,pass_mass_above_101,pass_grid_monotone,pass_h0_core
5,25263724,25263741,100,1000,10.0,0.3,1.3,1.0,1000,10.0,epanechnikov,mean,0.05,16.700606535513813,12.846620411933703,16.70060653551381,16.700606535513813,10.00000000000004,9.999999999999993,10.00000000000004,10,60,False,,7.989542075848429,10.00000000000004,12.43469497685942,0.9999999999999997,1.5294242303550838,10.00000000000004,6.662319179136638,63.54324934328713,True,True,True,True,True
5,25263724,25263741,100,1000,10.0,0.3,1.3,1.0,1000,20.0,epanechnikov,mean,0.05,17.2547548224832,13.272888324987077,17.254754822483196,17.2547548224832,20.00000000000001,19.999999999999897,20.00000000000001,10,60,False,,16.271537659788667,20.00000000000001,24.344168799921555,1.1739470698618417,2.858397798994905,20.00000000000001,14.840569836881556,101.41826322025804,True,True,True,True,True
5,25263724,25263741,100,1000,10.0,0.3,1.3,1.0,1000,40.0,epanechnikov,mean,0.05,17.90829675879965,13.775612891384347,17.908296758799647,17.90829675879965,40.000000000000085,39.99999999999997,40.000000000000085,10,60,False,,33.53972073172622,40.000000000000085,47.22663679829862,1.6196878876319492,7.410624798950793,40.000000000000085,33.82720223786501,152.67186452060434,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,0.7,0.25,250,5.0,epanechnikov,mean,0.05,7.915832845039623,11.30833263577089,7.915832845039622,7.915832845039623,5.0,4.999999999999991,5.0,9,60,False,,4.249354335747514,5.0,5.886517569127091,0.9999999999999996,1.067848564924931,5.0,3.2488040514930674,34.455700316117685,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,0.7,0.25,250,10.0,epanechnikov,mean,0.05,8.257827752579622,11.796896789399462,8.25782775257962,8.257827752579622,10.0,9.999999999999966,10.0,10,60,False,,8.498262509819853,10.0,11.725397696909837,1.003863704553531,1.395697605871284,10.0,6.7821163665490545,60.33531678251717,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,0.7,0.25,250,20.0,epanechnikov,mean,0.05,8.636995741911589,12.338565345587984,8.636995741911587,8.636995741911589,20.000000000000014,19.999999999999957,20.000000000000014,10,60,False,,17.228033989082157,20.000000000000014,23.106169263527715,1.1379566173579412,2.405823800211301,20.000000000000014,15.216661952131567,99.67577909727333,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,0.7,0.25,250,40.0,epanechnikov,mean,0.05,9.086044444443552,12.980063492062218,9.08604444444355,9.086044444443552,40.00000000000007,39.99999999999994,40.00000000000007,10,60,False,,35.16287172978959,40.00000000000007,45.25380191052994,1.597923607231042,5.7654554193962255,40.00000000000007,33.323220938030644,157.3626761733659,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,1.0,0.25,250,5.0,epanechnikov,mean,0.05,11.308332635770892,11.308332635770892,11.30833263577089,11.308332635770892,5.000000000000007,4.999999999999994,5.000000000000007,9,60,False,,4.249354335747524,5.000000000000007,5.8865175691271,0.9999999999999996,1.0678485649249314,5.000000000000007,3.2488040514930727,34.45570031611791,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,1.0,0.25,250,10.0,epanechnikov,mean,0.05,11.796896789399462,11.796896789399462,11.79689678939946,11.796896789399462,10.000000000000004,9.999999999999973,10.000000000000004,10,60,False,,8.498262509819856,10.000000000000004,11.725397696909862,1.003863704553531,1.3956976058712844,10.000000000000004,6.782116366549062,60.335316782517566,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,1.0,0.25,250,20.0,epanechnikov,mean,0.05,12.338565345587984,12.338565345587984,12.338565345587982,12.338565345587984,20.0,19.999999999999943,20.0,10,60,False,,17.228033989082146,20.0,23.106169263527722,1.1379566173579414,2.405823800211297,20.0,15.216661952131552,99.67577909727362,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,1.0,0.25,250,40.0,epanechnikov,mean,0.05,12.980063492062216,12.980063492062216,12.980063492062214,12.980063492062216,40.0,39.99999999999996,40.0,10,60,False,,35.16287172978958,40.0,45.25380191052986,1.5979236072310403,5.7654554193962175,40.0,33.32322093803066,157.3626761733667,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,1.3,0.25,250,5.0,epanechnikov,mean,0.05,14.70083242650216,11.308332635770892,14.700832426502158,14.70083242650216,5.000000000000005,4.999999999999995,5.000000000000005,9,60,False,,4.249354335747519,5.000000000000005,5.886517569127097,0.9999999999999996,1.0678485649249312,5.000000000000005,3.2488040514930727,34.4557003161178,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,1.3,0.25,250,10.0,epanechnikov,mean,0.05,15.335965826219303,11.796896789399463,15.3359658262193,15.335965826219303,10.000000000000016,9.999999999999996,10.000000000000016,10,60,False,,8.49826250981987,10.000000000000016,11.725397696909857,1.0038637045535312,1.3956976058712856,10.000000000000016,6.782116366549101,60.335316782517054,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,1.3,0.25,250,20.0,epanechnikov,mean,0.05,16.04013494926438,12.338565345587986,16.040134949264377,16.04013494926438,20.0,19.999999999999936,20.0,10,60,False,,17.22803398908214,20.0,23.106169263527736,1.1379566173579418,2.405823800211297,20.0,15.21666195213156,99.67577909727333,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,1.3,0.25,250,40.0,epanechnikov,mean,0.05,16.874082539680884,12.980063492062218,16.87408253968088,16.874082539680884,40.00000000000006,39.99999999999996,40.00000000000006,10,60,False,,35.16287172978963,40.00000000000006,45.25380191052994,1.597923607231043,5.765455419396233,40.00000000000006,33.32322093803083,157.36267617336614,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,0.7,1.0,1000,5.0,epanechnikov,mean,0.05,7.955289655935939,11.364699508479914,7.955289655935938,7.955289655935939,5.000000000000005,4.999999999999997,5.000000000000005,9,60,False,,4.253603389174917,5.000000000000005,5.881950815580378,0.9999999999999982,1.0586623568641103,5.000000000000005,3.2156940596500085,40.62239826439924,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,0.7,1.0,1000,10.0,epanechnikov,mean,0.05,8.300701448172518,11.85814492596074,8.300701448172516,8.300701448172518,10.000000000000004,9.999999999999972,10.000000000000004,10,60,False,,8.501865528307091,10.000000000000004,11.72074928816304,0.9999999999999983,1.4291378636030052,10.000000000000004,6.861464453112433,71.64511341589758,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,0.7,1.0,1000,20.0,epanechnikov,mean,0.05,8.681633711884473,12.402333874120677,8.681633711884471,8.681633711884473,20.00000000000005,19.999999999999996,20.00000000000005,10,60,False,,17.22105770854588,20.00000000000005,23.106626920075882,0.9999999999999997,2.3474755383685824,20.00000000000005,15.156777682512015,115.37427065151257,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,0.7,1.0,1000,40.0,epanechnikov,mean,0.05,9.132768441547064,13.04681205935295,9.132768441547062,9.132768441547064,40.00000000000004,39.99999999999996,40.00000000000004,10,60,False,,35.154700158612364,40.00000000000004,45.2674428032545,1.3912146263790994,5.523258008620387,40.00000000000004,33.369824024769116,175.50072116821968,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,1.0,1.0,1000,5.0,epanechnikov,mean,0.05,11.364699508479914,11.364699508479914,11.364699508479912,11.364699508479914,5.000000000000005,4.999999999999997,5.000000000000005,9,60,False,,4.253603389174921,5.000000000000005,5.8819508155803835,0.9999999999999982,1.0586623568641103,5.000000000000005,3.2156940596500156,40.62239826439935,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,1.0,1.0,1000,10.0,epanechnikov,mean,0.05,11.85814492596074,11.85814492596074,11.858144925960739,11.85814492596074,10.000000000000005,9.999999999999975,10.000000000000005,10,60,False,,8.501865528307077,10.000000000000005,11.720749288163057,0.9999999999999983,1.4291378636030052,10.000000000000005,6.861464453112426,71.64511341589781,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,1.0,1.0,1000,20.0,epanechnikov,mean,0.05,12.402333874120675,12.402333874120675,12.402333874120673,12.402333874120675,20.000000000000046,19.999999999999993,20.000000000000046,10,60,False,,17.221057708545864,20.000000000000046,23.106626920075833,0.9999999999999997,2.3474755383685793,20.000000000000046,15.156777682512029,115.37427065151371,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,1.0,1.0,1000,40.0,epanechnikov,mean,0.05,13.04681205935295,13.04681205935295,13.046812059352948,13.04681205935295,40.00000000000007,39.99999999999999,40.00000000000007,10,60,False,,35.15470015861239,40.00000000000007,45.26744280325448,1.3912146263791012,5.523258008620387,40.00000000000007,33.36982402476913,175.50072116822116,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,1.3,1.0,1000,5.0,epanechnikov,mean,0.05,14.774109361023887,11.364699508479912,14.774109361023886,14.774109361023887,5.0,4.999999999999989,5.0,9,60,False,,4.253603389174915,5.0,5.881950815580377,0.9999999999999982,1.0586623568641098,5.0,3.215694059650014,40.622398264399294,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,1.3,1.0,1000,10.0,epanechnikov,mean,0.05,15.415588403748963,11.85814492596074,15.415588403748961,15.415588403748963,10.0,9.999999999999982,10.0,10,60,False,,8.501865528307084,10.0,11.720749288163034,0.9999999999999983,1.4291378636030054,10.0,6.861464453112422,71.6451134158977,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,1.3,1.0,1000,20.0,epanechnikov,mean,0.05,16.123034036356877,12.402333874120675,16.123034036356874,16.123034036356877,20.000000000000007,19.999999999999943,20.000000000000007,10,60,False,,17.22105770854586,20.000000000000007,23.106626920075826,0.9999999999999997,2.3474755383685806,20.000000000000007,15.156777682511972,115.37427065151246,True,True,True,True,True
5,25267724,25267741,100,1000,10.0,0.7,1.3,1.0,1000,40.0,epanechnikov,mean,0.05,16.960855677158836,13.04681205935295,16.960855677158833,16.960855677158836,40.00000000000004,39.99999999999995,40.00000000000004,10,60,False,,35.15470015861239,40.00000000000004,45.26744280325444,1.3912146263790994,5.5232580086203935,40.00000000000004,33.369824024769215,175.50072116821934,True,True,True,True,True
6,26260727,26260744,100,1000,10.0,0.0,0.7,0.25,250,5.0,epanechnikov,mean,0.05,8.808158404316757,12.583083434738224,8.808158404316755,8.808158404316757,5.000000000000007,4.999999999999987,5.000000000000007,10,60,False,,3.958476745457882,5.000000000000007,6.3339813734756625,0.9999999999999997,1.0903882297437526,5.000000000000007,3.2114558823986776,34.39470236165158,True,True,True,True,True
6,26260727,26260744,100,1000,10.0,0.0,0.7,0.25,250,10.0,epanechnikov,mean,0.05,9.068834299060933,12.955477570087048,9.068834299060931,9.068834299060933,10.000000000000027,9.999999999999986,10.000000000000027,10,60,False,,7.886430904785657,10.000000000000027,12.587703910375643,1.037575451245544,1.5147980456439425,10.000000000000027,6.952328824104974,57.987679753006034,True,True,True,True,True
6,26260727,26260744,100,1000,10.0,0.0,0.7,0.25,250,20.0,epanechnikov,mean,0.05,9.3529809293388,13.361401327626858,9.352980929338798,9.3529809293388,20.00000000000009,19.999999999999986,20.00000000000009,10,60,False,,16.07113027709835,20.00000000000009,24.614564388911692,1.2697741617955902,2.8574790875568743,20.00000000000009,15.545716170339503,90.57148186408472,True,True,True,True,True
6,26260727,26260744,100,1000,10.0,0.0,0.7,0.25,250,40.0,epanechnikov,mean,0.05,9.687770668532897,13.839672383618424,9.687770668532895,9.687770668532897,40.0,39.99999999999989,40.0,10,60,False,,33.192371082916694,40.0,47.66309448836232,2.016297655191245,7.018688949961513,40.0,34.23607753310421,136.0564720593427,True,True,True,True,True
6,26260727,26260744,100,1000,10.0,0.0,1.0,0.25,250,5.0,epanechnikov,mean,0.05,12.583083434738224,12.583083434738224,12.583083434738223,12.583083434738224,5.000000000000009,4.999999999999988,5.000000000000009,10,60,False,,3.9584767454578804,5.000000000000009,6.333981373475661,0.9999999999999997,1.0903882297437526,5.000000000000009,3.2114558823986776,34.39470236165158,True,True,True,True,True
6,26260727,26260744,100,1000,10.0,0.0,1.0,0.25,250,10.0,epanechnikov,mean,0.05,12.955477570087048,12.955477570087048,12.955477570087046,12.955477570087048,10.000000000000032,9.999999999999993,10.000000000000032,10,60,False,,7.886430904785668,10.000000000000032,12.58770391037564,1.037575451245544,1.5147980456439407,10.000000000000032,6.952328824104995,57.98767975300626,True,True,True,True,True
6,26260727,26260744,100,1000,10.0,0.0,1.0,0.25,250,20.0,epanechnikov,mean,0.05,13.361401327626856,13.361401327626856,13.361401327626854,13.361401327626856,20.000000000000025,19.99999999999996,20.000000000000025,10,60,False,,16.07113027709829,20.000000000000025,24.614564388911575,1.2697741617955893,2.857479087556864,20.000000000000025,15.545716170339404,90.57148186408483,True,True,True,True,True
