experiment,title,point,point_label,run,seed,seed_bundle,model_seed,build,order,n,noise_dimension_condition,d,n_over_d,sigma_x,rho_corr,sigma_eps,link,x_distribution,noise_distribution,heteroscedastic,outlier_fraction,outlier_scale,delta,mode,index_dim,n_samples,tau,link_scale,normalize_link_by_sigma_x,basis_pool_dim,N_loc,N_lin,N_J,N_phi,N_manifold,sync_steps,lambda_manifold,outer_steps,lambda_penalty,a,h_min_factor,index_init,direction_mode,multi_tensor,select_step,center_displacement,training_set,redraw_directions,solver_max_steps,requested_config,effective_config,status,error,quality_metric,quality_direction,convergence_pass,quality_pass,recovered,failure_mode,quality,cosine_abs,trace_score,projector_distance,max_principal_sine,max_principal_angle_deg,initial_quality,last_quality,initial_eigenvalues,fit_time_sec,max_stage_traced_peak_mib,outer_iterations,stop_reason,selected_iteration,selected_error,prediction_rmse,trace,solver_diagnostics
diagnostic-single-base,"single: base, local parameter variants",0,"N_loc=20, N_phi=8, N_J=24, solver_max_steps=50, lambda_penalty=0.05",0,0,"{""beta"":2758792074,""features"":141414957,""noise"":67317170,""centers"":1033935392,""directions"":1707272231,""init"":2119712232,""outliers"":2474227208,""outlier_noise"":2958353412,""gamma"":2503300816,""misspecification"":3210847105}",2119712232,ADP,0,240,True,6,40,1.0,0.0,0.2,sin_scaled,gaussian,gaussian,False,0.0,1.0,0.0,single,1,240,,2,False,,20,30,24,8,,,,5,0.05,,3,local,,,,,,,50,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2119712232,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",success,,cosine_abs,higher,True,True,True,recovered,0.999802951121388,0.999802951121388,,,,,0.9957438471666452,0.999802951121388,"[819.1793422503941,44.20739293292229]",0.24322757499976433,1.0026006698608398,5,outer_steps,4,1.2143723072720936,,"[{""iteration"":0,""h"":2.390165547753209,""factor_name"":""rho"",""factor"":1.0,""h_over_factor"":2.390165547753209,""err"":14.309058171326427,""quality"":0.9945066882572526,""eigenvalues"":[1.0],""tensor"":null,""solver"":{""lsmr_stop"":2,""lsmr_iterations"":6,""normal_residual_ratio"":6.077818234780938e-06,""normal_residual"":2.0691485996468526e-15,""correction_norm"":2.1788330164199383e-07,""gauge_error"":1.8494637827592984e-16,""global_rank"":1,""lsmr_iterations_total"":72,""lsmr_solves_total"":12,""accepted_steps"":12,""converged"":true,""loss"":5.164262695123386,""loss_history"":[5.306230923276973,5.171306631280808,5.164992234472916,5.164350283505721,5.16427344282795,5.1642640188151265,5.164262858310492,5.164262715242912,5.164262697603715,5.164262695428705,5.164262695160527,5.164262695127464,5.164262695123386],""lambda_history"":[0.05,0.05,0.025,0.025,0.0125,0.0125,0.00625,0.00625,0.003125,0.003125,0.0015625,0.0015625],""local_rank_loss"":[0,0,0,0,0,0,0,0,0,0,0,0,0],""riemannian_gradient"":9.851727043059954e-08,""local_gradient"":2.8331534150203464e-15,""orthogonality"":1.1102230246251565e-16}},{""iteration"":1,""h"":1.6901022669747527,""factor_name"":""rho"",""factor"":0.6614711284637451,""h_over_factor"":2.555065813529889,""err"":8.706482514866348,""quality"":0.9983610948242745,""eigenvalues"":[1.0],""tensor"":null,""solver"":{""lsmr_stop"":2,""lsmr_iterations"":6,""normal_residual_ratio"":1.7847016504481504e-06,""normal_residual"":1.3962476583874285e-15,""correction_norm"":2.503495475402193e-07,""gauge_error"":2.1940618682152802e-16,""global_rank"":1,""lsmr_iterations_total"":60,""lsmr_solves_total"":10,""accepted_steps"":10,""converged"":true,""loss"":2.5683610368672487,""loss_history"":[2.9452552554309266,2.577472715585296,2.568704288982106,2.5683805748633475,2.5683625353490327,2.5683611677658282,2.5683610488021853,2.5683610379684776,2.568361036968511,2.5683610368758454,2.5683610368672487],""lambda_history"":[0.05,0.05,0.025,0.025,0.0125,0.0125,0.00625,0.00625,0.003125,0.003125],""local_rank_loss"":[0,0,0,0,0,0,0,0,0,0,0],""riemannian_gradient"":1.9292297687431967e-07,""local_gradient"":2.8122171484940258e-15,""orthogonality"":0.0}},{""iteration"":2,""h"":1.1950827738766043,""factor_name"":""rho"",""factor"":0.43008947372436523,""h_over_factor"":2.7786840806118085,""err"":5.199878001095593,""quality"":0.9995662356748435,""eigenvalues"":[1.0],""tensor"":null,""solver"":{""lsmr_stop"":2,""lsmr_iterations"":6,""normal_residual_ratio"":4.247061451742349e-06,""normal_residual"":1.4268671221656793e-15,""correction_norm"":1.0750903519554658e-07,""gauge_error"":2.296343801415446e-16,""global_rank"":1,""lsmr_iterations_total"":60,""lsmr_solves_total"":10,""accepted_steps"":10,""converged"":true,""loss"":1.1075725926903428,""loss_history"":[1.299237724110251,1.1142923810068657,1.1079934869837433,1.1076012979565064,1.1075745868676596,1.1075727320109405,1.1075726024437091,1.1075725933734064,1.1075725927379905,1.1075725926934632,1.1075725926903428],""lambda_history"":[0.05,0.05,0.025,0.025,0.0125,0.0125,0.00625,0.00625,0.003125,0.003125],""local_rank_loss"":[0,0,0,0,0,0,0,0,0,0,0],""riemannian_gradient"":1.8847823425201991e-07,""local_gradient"":1.1308232857099743e-15,""orthogonality"":0.0}},{""iteration"":3,""h"":0.8450511334873763,""factor_name"":""rho"",""factor"":0.275150328874588,""h_over_factor"":3.071234321048353,""err"":2.3569283857054946,""quality"":0.9996010374797171,""eigenvalues"":[1.0],""tensor"":null,""solver"":{""lsmr_stop"":2,""lsmr_iterations"":6,""normal_residual_ratio"":2.3826151576447603e-06,""normal_residual"":4.880867645935717e-16,""correction_norm"":6.555308110451884e-08,""gauge_error"":3.1153262923621513e-16,""global_rank"":1,""lsmr_iterations_total"":54,""lsmr_solves_total"":9,""accepted_steps"":9,""converged"":true,""loss"":0.993085729444113,""loss_history"":[1.1495842490837016,0.9968923840872776,0.9932242339864751,0.9930916664969314,0.9930859993442881,0.9930857420549188,0.9930857300413332,0.9930857294725245,0.9930857294454095,0.993085729444113],""lambda_history"":[0.05,0.05,0.025,0.025,0.0125,0.0125,0.00625,0.00625,0.003125],""local_rank_loss"":[0,0,0,0,0,0,0,0,0,0],""riemannian_gradient"":1.0745474713395061e-07,""local_gradient"":6.596432357893372e-16,""orthogonality"":2.220446049250313e-16}},{""iteration"":4,""h"":0.597541386938302,""factor_name"":""rho"",""factor"":0.17323128879070282,""h_over_factor"":3.449384872153486,""err"":1.2143723072720936,""quality"":0.999802951121388,""eigenvalues"":[1.0],""tensor"":null,""solver"":{""lsmr_stop"":2,""lsmr_iterations"":6,""normal_residual_ratio"":6.263728432192701e-06,""normal_residual"":2.6226918989887303e-16,""correction_norm"":2.6797503013156625e-08,""gauge_error"":4.913217131538767e-16,""global_rank"":1,""lsmr_iterations_total"":66,""lsmr_solves_total"":11,""accepted_steps"":11,""converged"":true,""loss"":0.3846071920900158,""loss_history"":[0.46274794912757056,0.3889522614849212,0.3848894096188998,0.38462675379219124,0.384608584869592,0.3846072921749092,0.3846071993041401,0.3846071926104576,0.3846071921275608,0.3846071920927121,0.38460719209019756,0.3846071920900158],""lambda_history"":[0.05,0.05,0.025,0.025,0.0125,0.0125,0.00625,0.00625,0.003125,0.003125,0.0015625],""local_rank_loss"":[0,0,0,0,0,0,0,0,0,0,0,0],""riemannian_gradient"":8.632333762531439e-08,""local_gradient"":2.499226659467181e-16,""orthogonality"":1.1102230246251565e-16}}]","{""lsmr_stop"":2,""lsmr_iterations"":6,""normal_residual_ratio"":6.263728432192701e-06,""normal_residual"":2.6226918989887303e-16,""correction_norm"":2.6797503013156625e-08,""gauge_error"":4.913217131538767e-16,""global_rank"":1,""lsmr_iterations_total"":66,""lsmr_solves_total"":11,""accepted_steps"":11,""converged"":true,""loss"":0.3846071920900158,""loss_history"":[0.46274794912757056,0.3889522614849212,0.3848894096188998,0.38462675379219124,0.384608584869592,0.3846072921749092,0.3846071993041401,0.3846071926104576,0.3846071921275608,0.3846071920927121,0.38460719209019756,0.3846071920900158],""lambda_history"":[0.05,0.05,0.025,0.025,0.0125,0.0125,0.00625,0.00625,0.003125,0.003125,0.0015625],""local_rank_loss"":[0,0,0,0,0,0,0,0,0,0,0,0],""riemannian_gradient"":8.632333762531439e-08,""local_gradient"":2.499226659467181e-16,""orthogonality"":1.1102230246251565e-16}"
diagnostic-single-base,"single: base, local parameter variants",0,"N_loc=20, N_phi=8, N_J=24, solver_max_steps=50, lambda_penalty=0.05",1,1,"{""beta"":972691553,""features"":1398650390,""noise"":698247772,""centers"":1455464528,""directions"":3973107531,""init"":753711559,""outliers"":64022114,""outlier_noise"":2867949617,""gamma"":101290130,""misspecification"":2556839277}",753711559,ADP,0,240,True,6,40,1.0,0.0,0.2,sin_scaled,gaussian,gaussian,False,0.0,1.0,0.0,single,1,240,,2,False,,20,30,24,8,,,,5,0.05,,3,local,,,,,,,50,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":753711559,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",success,,cosine_abs,higher,True,True,True,recovered,0.9999808807077615,0.9999808807077615,,,,,0.990570305437808,0.9999808807077615,"[584.6462033898861,37.102850930219795]",0.32923571900028037,1.0021438598632812,5,outer_steps,4,1.149181067905623,,"[{""iteration"":0,""h"":2.3656371541630676,""factor_name"":""rho"",""factor"":1.0,""h_over_factor"":2.3656371541630676,""err"":14.44521712498066,""quality"":0.9820933061595427,""eigenvalues"":[1.0],""tensor"":null,""solver"":{""lsmr_stop"":2,""lsmr_iterations"":5,""normal_residual_ratio"":0.06982205056646726,""normal_residual"":2.3713838988430776e-09,""correction_norm"":3.39632520042595e-07,""gauge_error"":1.7545571458274413e-16,""global_rank"":1,""lsmr_iterations_total"":162,""lsmr_solves_total"":29,""accepted_steps"":19,""converged"":true,""loss"":5.08460888704327,""loss_history"":[5.438392002749178,5.10832614022588,5.088971237514586,5.085762296571047,5.084935371358421,5.0847025789073665,5.084635874969908,5.084616669826121,5.084611132665475,5.0846095351077905,5.08460907409176,5.084608941030811,5.084608902624875,5.084608891539035,5.084608888339127,5.084608887415463,5.084608887148848,5.084608887071884,5.084608887049697,5.08460888704327],""lambda_history"":[0.05,0.05,0.025,0.025,0.0125,0.0125,0.00625,0.00625,0.003125,0.003125,0.0015625,0.0015625,0.00078125,0.00078125,0.000390625,0.000390625,0.0001953125,0.1,0.1],""local_rank_loss"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""riemannian_gradient"":1.7496225957201203e-07,""local_gradient"":7.181928264888212e-15,""orthogonality"":2.220446049250313e-16}},{""iteration"":1,""h"":1.6727580735355512,""factor_name"":""rho"",""factor"":0.650320753455162,""h_over_factor"":2.572204661543042,""err"":7.27769854311781,""quality"":0.9907649935900806,""eigenvalues"":[1.0],""tensor"":null,""solver"":{""lsmr_stop"":2,""lsmr_iterations"":6,""normal_residual_ratio"":4.629084254136671e-06,""normal_residual"":2.628662672051159e-15,""correction_norm"":1.817145700695937e-07,""gauge_error"":1.976697841827884e-16,""global_rank"":1,""lsmr_iterations_total"":60,""lsmr_solves_total"":10,""accepted_steps"":10,""converged"":true,""loss"":4.1048629180078215,""loss_history"":[4.448114253565458,4.114421625108871,4.1052992787702784,4.104888679860996,4.104864586017622,4.104863029565544,4.104862925571713,4.104862918523693,4.104862918042978,4.104862918010078,4.1048629180078215],""lambda_history"":[0.05,0.05,0.025,0.025,0.0125,0.0125,0.00625,0.00625,0.003125,0.003125],""local_rank_loss"":[0,0,0,0,0,0,0,0,0,0,0],""riemannian_gradient"":6.33027163060462e-08,""local_gradient"":3.3397580105883704e-15,""orthogonality"":2.220446049250313e-16}},{""iteration"":2,""h"":1.1828185770815336,""factor_name"":""rho"",""factor"":0.41552384197711945,""h_over_factor"":2.8465721039099,""err"":2.9673760693167166,""quality"":0.9994918605614417,""eigenvalues"":[1.0],""tensor"":null,""solver"":{""lsmr_stop"":2,""lsmr_iterations"":6,""normal_residual_ratio"":7.401752781806312e-07,""normal_residual"":7.489215549302335e-16,""correction_norm"":3.2378127808693134e-07,""gauge_error"":2.9104606419430587e-16,""global_rank"":1,""lsmr_iterations_total"":66,""lsmr_solves_total"":11,""accepted_steps"":11,""converged"":true,""loss"":1.7375128004787008,""loss_history"":[2.907980324937243,1.7713764467399016,1.7395751550242262,1.7376757953259978,1.7375266845540518,1.7375140447242363,1.7375129177295126,1.7375128120928738,1.7375128016815702,1.7375128006068958,1.7375128004914882,1.7375128004787008],""lambda_history"":[0.05,0.05,0.05,0.025,0.025,0.0125,0.0125,0.00625,0.00625,0.003125,0.003125],""local_rank_loss"":[1,1,1,1,1,1,1,1,1,1,1,1],""riemannian_gradient"":3.1250424558425216e-07,""local_gradient"":6.936283814902972e-16,""orthogonality"":2.220446049250313e-16}},{""iteration"":3,""h"":0.8363790367677754,""factor_name"":""rho"",""factor"":0.26266202330589294,""h_over_factor"":3.1842404403994813,""err"":1.5615109720035605,""quality"":0.999717591838341,""eigenvalues"":[1.0],""tensor"":null,""solver"":{""lsmr_stop"":2,""lsmr_iterations"":6,""normal_residual_ratio"":1.3121451098568434e-05,""normal_residual"":1.0056365488673576e-15,""correction_norm"":4.905001637702458e-08,""gauge_error"":3.229812295619474e-16,""global_rank"":1,""lsmr_iterations_total"":66,""lsmr_solves_total"":11,""accepted_steps"":11,""converged"":true,""loss"":0.6049956447498507,""loss_history"":[0.8503585493610742,0.6122056888286217,0.6054792627900724,0.6050312838027131,0.6049983311783246,0.6049958487123036,0.6049956602743625,0.6049956459323428,0.6049956448399122,0.6049956447566766,0.6049956447503343,0.6049956447498507],""lambda_history"":[0.05,0.05,0.025,0.025,0.0125,0.0125,0.00625,0.00625,0.003125,0.003125,0.0015625],""local_rank_loss"":[0,0,0,0,0,0,0,0,0,0,0,0],""riemannian_gradient"":1.0725514839942312e-07,""local_gradient"":6.7109387377420365e-16,""orthogonality"":2.220446049250313e-16}},{""iteration"":4,""h"":0.5914092885407667,""factor_name"":""rho"",""factor"":0.16338157653808594,""h_over_factor"":3.6198040260855424,""err"":1.149181067905623,""quality"":0.9999808807077615,""eigenvalues"":[1.0],""tensor"":null,""solver"":{""lsmr_stop"":2,""lsmr_iterations"":6,""normal_residual_ratio"":9.355081313228168e-05,""normal_residual"":7.322697481098668e-16,""correction_norm"":8.015368300478769e-08,""gauge_error"":6.367386186093863e-16,""global_rank"":1,""lsmr_iterations_total"":120,""lsmr_solves_total"":20,""accepted_steps"":20,""converged"":true,""loss"":0.36391160309161347,""loss_history"":[0.4303945441641333,0.3678065888759342,0.3641543858063126,0.36392983713301447,0.36391421489893705,0.3639123845614738,0.36391190501196635,0.3639117246806322,0.36391165220311666,0.36391162289369544,0.36391161106258946,0.36391160629626385,0.36391160437876874,0.3639116036080517,0.3639116032984493,0.36391160317412496,0.36391160312421295,0.363911603104178,0.3639116030961364,0.363911603092909,0.36391160309161347],""lambda_history"":[0.05,0.05,0.025,0.025,0.0125,0.0125,0.00625,0.00625,0.003125,0.003125,0.0015625,0.0015625,0.00078125,0.00078125,0.000390625,0.000390625,0.0001953125,0.0001953125,9.765625e-05,9.765625e-05],""local_rank_loss"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""riemannian_gradient"":4.4571411412684163e-07,""local_gradient"":2.5951349143572573e-16,""orthogonality"":2.220446049250313e-16}}]","{""lsmr_stop"":2,""lsmr_iterations"":6,""normal_residual_ratio"":9.355081313228168e-05,""normal_residual"":7.322697481098668e-16,""correction_norm"":8.015368300478769e-08,""gauge_error"":6.367386186093863e-16,""global_rank"":1,""lsmr_iterations_total"":120,""lsmr_solves_total"":20,""accepted_steps"":20,""converged"":true,""loss"":0.36391160309161347,""loss_history"":[0.4303945441641333,0.3678065888759342,0.3641543858063126,0.36392983713301447,0.36391421489893705,0.3639123845614738,0.36391190501196635,0.3639117246806322,0.36391165220311666,0.36391162289369544,0.36391161106258946,0.36391160629626385,0.36391160437876874,0.3639116036080517,0.3639116032984493,0.36391160317412496,0.36391160312421295,0.363911603104178,0.3639116030961364,0.363911603092909,0.36391160309161347],""lambda_history"":[0.05,0.05,0.025,0.025,0.0125,0.0125,0.00625,0.00625,0.003125,0.003125,0.0015625,0.0015625,0.00078125,0.00078125,0.000390625,0.000390625,0.0001953125,0.0001953125,9.765625e-05,9.765625e-05],""local_rank_loss"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""riemannian_gradient"":4.4571411412684163e-07,""local_gradient"":2.5951349143572573e-16,""orthogonality"":2.220446049250313e-16}"
diagnostic-single-base,"single: base, local parameter variants",0,"N_loc=20, N_phi=8, N_J=24, solver_max_steps=50, lambda_penalty=0.05",2,2,"{""beta"":1847353902,""features"":3676000932,""noise"":793468663,""centers"":3362873322,""directions"":3972787849,""init"":3020778098,""outliers"":1493949095,""outlier_noise"":664740996,""gamma"":1967829592,""misspecification"":3818106540}",3020778098,ADP,0,240,True,6,40,1.0,0.0,0.2,sin_scaled,gaussian,gaussian,False,0.0,1.0,0.0,single,1,240,,2,False,,20,30,24,8,,,,5,0.05,,3,local,,,,,,,50,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":3020778098,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",success,,cosine_abs,higher,True,True,True,recovered,0.9994507920022646,0.9994507920022646,,,,,0.99766020214349,0.9994507920022646,"[828.6586949873349,25.103773659733605]",0.2519134670001222,1.0021438598632812,5,outer_steps,4,0.9185701399288464,,"[{""iteration"":0,""h"":2.4607111253300378,""factor_name"":""rho"",""factor"":1.0,""h_over_factor"":2.4607111253300378,""err"":15.717081967841246,""quality"":0.9982052483278129,""eigenvalues"":[1.0],""tensor"":null,""solver"":{""lsmr_stop"":2,""lsmr_iterations"":6,""normal_residual_ratio"":1.8876910694848464e-06,""normal_residual"":1.168139450947787e-15,""correction_norm"":3.9604427900938645e-07,""gauge_error"":1.9166448603617052e-16,""global_rank"":1,""lsmr_iterations_total"":72,""lsmr_solves_total"":12,""accepted_steps"":12,""converged"":true,""loss"":5.716768520178134,""loss_history"":[5.900949332566445,5.72377269907917,5.717102977909918,5.716792865011678,5.716771444067294,5.716768991980128,5.716768604569093,5.716768535704914,5.71676852305374,5.716768520709405,5.7167685202740595,5.7167685201931695,5.716768520178134],""lambda_history"":[0.05,0.05,0.025,0.025,0.0125,0.0125,0.00625,0.00625,0.003125,0.003125,0.0015625,0.0015625],""local_rank_loss"":[1,1,1,1,1,1,1,1,1,1,1,1,1],""riemannian_gradient"":2.160044734906515e-07,""local_gradient"":3.4079066069640124e-15,""orthogonality"":0.0}},{""iteration"":1,""h"":1.73998552326205,""factor_name"":""rho"",""factor"":0.6595591902732849,""h_over_factor"":2.638103674275384,""err"":8.306198026669975,""quality"":0.9990369437011927,""eigenvalues"":[1.0],""tensor"":null,""solver"":{""lsmr_stop"":2,""lsmr_iterations"":5,""normal_residual_ratio"":0.07890643543427765,""normal_residual"":5.2249976971153215e-09,""correction_norm"":1.6554409245451532e-07,""gauge_error"":1.7718531548050194e-16,""global_rank"":1,""lsmr_iterations_total"":88,""lsmr_solves_total"":16,""accepted_steps"":9,""converged"":true,""loss"":2.8581782017843174,""loss_history"":[3.135198539937666,2.863086416115964,2.858341414977898,2.858185425132636,2.8581785727454214,2.858178222626828,2.8581782030233063,2.858178201860233,2.858178201788791,2.8581782017843174],""lambda_history"":[0.05,0.05,0.025,0.025,0.0125,0.0125,0.00625,0.00625,0.4],""local_rank_loss"":[1,1,1,1,1,1,1,1,1,1],""riemannian_gradient"":1.2543844417054943e-07,""local_gradient"":2.3327127742208155e-15,""orthogonality"":2.220446049250313e-16}},{""iteration"":2,""h"":1.2303555626650187,""factor_name"":""rho"",""factor"":0.4278695583343506,""h_over_factor"":2.8755389082940566,""err"":3.171649980369735,""quality"":0.99966863891029,""eigenvalues"":[1.0],""tensor"":null,""solver"":{""lsmr_stop"":2,""lsmr_iterations"":6,""normal_residual_ratio"":5.655547153165068e-06,""normal_residual"":1.2511020309757949e-15,""correction_norm"":1.4157875058585663e-07,""gauge_error"":2.267921644949099e-16,""global_rank"":1,""lsmr_iterations_total"":66,""lsmr_solves_total"":11,""accepted_steps"":11,""converged"":true,""loss"":1.438719316089732,""loss_history"":[1.8135590672739865,1.4478592147714286,1.4395306173148066,1.4387936405152164,1.4387261254186368,1.438719939626591,1.4387193731803147,1.438719321315832,1.4387193165678227,1.4387193161331622,1.4387193160933738,1.438719316089732],""lambda_history"":[0.05,0.05,0.025,0.025,0.0125,0.0125,0.00625,0.00625,0.003125,0.003125,0.0015625],""local_rank_loss"":[0,0,0,0,0,0,0,0,0,0,0,0],""riemannian_gradient"":1.7112378305016844e-07,""local_gradient"":8.769777160103894e-16,""orthogonality"":2.220446049250313e-16}},{""iteration"":3,""h"":0.8699927616310249,""factor_name"":""rho"",""factor"":0.274504154920578,""h_over_factor"":3.169324565898607,""err"":1.4609983618636202,""quality"":0.9998528933437896,""eigenvalues"":[1.0],""tensor"":null,""solver"":{""lsmr_stop"":2,""lsmr_iterations"":6,""normal_residual_ratio"":1.3655233001417528e-05,""normal_residual"":2.222665402000304e-15,""correction_norm"":5.208647326385886e-08,""gauge_error"":3.12103194841069e-16,""global_rank"":1,""lsmr_iterations_total"":60,""lsmr_solves_total"":10,""accepted_steps"":10,""converged"":true,""loss"":0.7154744711443918,""loss_history"":[0.8837742395676859,0.7233959679487482,0.715867403588791,0.7154958183273376,0.7154756678989553,0.7154745389486127,0.7154744750041542,0.7154744713645939,0.7154744711569349,0.7154744711450703,0.7154744711443918],""lambda_history"":[0.05,0.05,0.025,0.025,0.0125,0.0125,0.00625,0.00625,0.003125,0.003125],""local_rank_loss"":[0,0,0,0,0,0,0,0,0,0,0],""riemannian_gradient"":1.0662307228043282e-07,""local_gradient"":4.924714962021304e-16,""orthogonality"":2.220446049250313e-16}},{""iteration"":4,""h"":0.6151777813325093,""factor_name"":""rho"",""factor"":0.17431487143039703,""h_over_factor"":3.529118177264333,""err"":0.9185701399288464,""quality"":0.9994507920022646,""eigenvalues"":[1.0],""tensor"":null,""solver"":{""lsmr_stop"":2,""lsmr_iterations"":6,""normal_residual_ratio"":4.558088329868547e-06,""normal_residual"":1.0111744221383945e-15,""correction_norm"":7.098936915371668e-08,""gauge_error"":3.7802975269356334e-16,""global_rank"":1,""lsmr_iterations_total"":60,""lsmr_solves_total"":10,""accepted_steps"":10,""converged"":true,""loss"":0.509797027455886,""loss_history"":[0.5944102032161345,0.5146277832907385,0.5100744830903636,0.5098137314696166,0.5097980631065524,0.5097970926503224,0.5097970315969418,0.5097970277204161,0.5097970274727991,0.5097970274569095,0.509797027455886],""lambda_history"":[0.05,0.05,0.025,0.025,0.0125,0.0125,0.00625,0.00625,0.003125,0.003125],""local_rank_loss"":[0,0,0,0,0,0,0,0,0,0,0],""riemannian_gradient"":1.4120604997151838e-07,""local_gradient"":2.062290530161495e-16,""orthogonality"":2.220446049250313e-16}}]","{""lsmr_stop"":2,""lsmr_iterations"":6,""normal_residual_ratio"":4.558088329868547e-06,""normal_residual"":1.0111744221383945e-15,""correction_norm"":7.098936915371668e-08,""gauge_error"":3.7802975269356334e-16,""global_rank"":1,""lsmr_iterations_total"":60,""lsmr_solves_total"":10,""accepted_steps"":10,""converged"":true,""loss"":0.509797027455886,""loss_history"":[0.5944102032161345,0.5146277832907385,0.5100744830903636,0.5098137314696166,0.5097980631065524,0.5097970926503224,0.5097970315969418,0.5097970277204161,0.5097970274727991,0.5097970274569095,0.509797027455886],""lambda_history"":[0.05,0.05,0.025,0.025,0.0125,0.0125,0.00625,0.00625,0.003125,0.003125],""local_rank_loss"":[0,0,0,0,0,0,0,0,0,0,0],""riemannian_gradient"":1.4120604997151838e-07,""local_gradient"":2.062290530161495e-16,""orthogonality"":2.220446049250313e-16}"
