mode,scenario,candidate,point,phase,quality_metric,quality_direction,requested_config,effective_config,fits,converged,recovered,recovery_rate,recovery_ci_low,recovery_ci_high,numerical_failures,nonconverged,converged_bad_quality,quality_median,quality_q10,quality_count,initial_quality_median,quality_gain_from_initial_median,time_median_sec,timed_count,traced_peak_median_mib,memory_count,outer_iterations_median,stop_reasons,errors,paired_recovery_gain,paired_quality_gain_median,paired_quality_pairs,paired_time_ratio_median,paired_time_pairs
single,base,N_J=48,5,selection,cosine_abs,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":48,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2119712232,""N_loc"":20,""N_lin"":30,""N_J"":48,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,6,6,1.0,0.6096657120978346,1.0,0,0,0,0.9998176374087195,0.999657046068557,6,0.9946215257034783,0.0050355203650787606,0.2709864930002368,6,1.3394241333007812,6,5.0,"{""outer_steps"": 6}",{},0.0,-3.3596155666559824e-05,6,1.0152879581292118,6
single,base,N_J=48,5,validation,cosine_abs,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":48,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2119712232,""N_loc"":20,""N_lin"":30,""N_J"":48,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,6,6,1.0,0.6096657120978346,1.0,0,0,0,0.9998412632180629,0.9997810811908164,6,0.9986204932116682,0.0012092199053971853,0.26961771650167066,6,1.3394241333007812,6,5.0,"{""outer_steps"": 6}",{},0.0,0.00015423166017225487,6,1.0853149610546822,6
single,base,solver_max_steps=20,6,selection,cosine_abs,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":20,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2119712232,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":20,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,6,6,1.0,0.6096657120978346,1.0,0,0,0,0.9998450824455039,0.9995778472926258,6,0.9956489082456843,0.004196174199819547,0.24024134550018061,6,1.0021438598632812,6,5.0,"{""outer_steps"": 6}",{},0.0,0.0,6,0.9521783013926415,6
single,base,solver_max_steps=20,6,validation,cosine_abs,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":20,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2119712232,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":20,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,6,6,1.0,0.6096657120978346,1.0,0,0,0,0.9996788039031108,0.9994774164231508,6,0.9961355021745034,0.003612393286212101,0.2551523239999369,6,1.0021438598632812,6,5.0,"{""outer_steps"": 6}",{},0.0,0.0,6,1.0101530451903655,6
single,base,solver_max_steps=80,7,selection,cosine_abs,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":80,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2119712232,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":80,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,6,6,1.0,0.6096657120978346,1.0,0,0,0,0.9998450823050258,0.9995778472926258,6,0.9956489082456843,0.004196174059341473,0.24306026899830613,6,1.0021438598632812,6,5.0,"{""outer_steps"": 6}",{},0.0,0.0,6,0.9540924851729722,6
single,base,solver_max_steps=80,7,validation,cosine_abs,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":80,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2119712232,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":80,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,6,6,1.0,0.6096657120978346,1.0,0,0,0,0.9996788039031108,0.9994774164231401,6,0.9961355021745034,0.003612393286212101,0.25038398949982366,6,1.0021438598632812,6,5.0,"{""outer_steps"": 6}",{},0.0,0.0,6,0.9951337513364629,6
single,base,lambda_penalty=0,8,selection,cosine_abs,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.0,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2119712232,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.0,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,6,6,1.0,0.6096657120978346,1.0,0,0,0,0.9998450823048857,0.9995778472921569,6,0.9956489082456843,0.004196174059201363,0.22530762550195504,6,1.0021438598632812,6,5.0,"{""outer_steps"": 6}",{},0.0,5.345723863570129e-14,6,0.8874027653143948,6
single,base,lambda_penalty=0,8,validation,cosine_abs,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.0,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2119712232,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.0,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,5,5,0.8333333333333334,0.43649717781352987,0.9699466302516935,1,0,0,0.9996963836028655,0.9994661279757658,5,0.9966732146214784,0.003161352096737957,0.20620186700034537,5,1.0021438598632812,5,5.0,"{""outer_steps"": 5, ""numerical_failure"": 1}","{""RuntimeError: unregularized HPAO step failed the trust certificate"": 1}",-0.16666666666666666,-2.468025783741723e-13,5,0.8710126027259473,5
single,base,lambda_penalty=0.2,9,selection,cosine_abs,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.2,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2119712232,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.2,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,6,6,1.0,0.6096657120978346,1.0,0,0,0,0.9998450823054421,0.9995778472940406,6,0.9956489082456843,0.004196174059757807,0.239605055499851,6,1.0021438598632812,6,5.0,"{""outer_steps"": 6}",{},0.0,-1.602051824534101e-13,6,0.9505762634359813,6
single,base,lambda_penalty=0.2,9,validation,cosine_abs,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.2,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2119712232,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.2,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,6,6,1.0,0.6096657120978346,1.0,0,0,0,0.999678803850856,0.9994774164304276,6,0.9961355021745034,0.00361239323374396,0.2352156004981225,6,1.0021438598632812,6,5.0,"{""outer_steps"": 6}",{},0.0,3.05089287166993e-13,6,0.9525991330037304,6
multi,base,baseline,0,selection,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,5,5,0.8333333333333334,0.43649717781352987,0.9699466302516935,0,1,0,0.9972793583731907,0.9938439113714109,6,0.9744073262509086,0.022660314789740177,0.7461458384987054,6,0.9603118896484375,6,5.0,"{""outer_steps"": 6}",{},0.0,0.0,6,1.0,6
multi,base,baseline,0,validation,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,4,4,0.6666666666666666,0.299993315138392,0.9032285888942195,0,2,0,0.9972085510810831,0.9917938233496566,6,0.9806046999632074,0.01869503399659539,0.8519314474997373,6,0.9603118896484375,6,5.0,"{""local_mass_limit"": 2, ""outer_steps"": 4}",{},0.0,0.0,6,1.0,6
multi,base,N_loc=10,1,selection,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":10,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":10,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,0,0,0.0,2.7755575615628914e-17,0.3903342879021653,0,6,0,0.9955014179926496,0.9873468849611076,6,0.9744073262509086,0.022148169463801326,1.0962376300012693,6,0.9603118896484375,6,5.0,"{""outer_steps"": 6}",{},-0.8333333333333334,-0.0015662230479993045,6,1.3908680430454663,6
multi,base,N_loc=10,1,validation,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":10,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":10,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,1,1,0.16666666666666666,0.030053369748306635,0.5635028221864702,0,5,0,0.9961259262682288,0.9900465721013558,6,0.9806046999632074,0.015387995861442016,1.2569906850003463,6,0.34051513671875,6,5.0,"{""outer_steps"": 6}",{},-0.5,-0.0013194545768639987,6,1.3714867653359346,6
multi,base,N_loc=30,2,selection,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":30,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":30,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,3,3,0.5,0.1876163064826506,0.8123836935173494,0,3,0,0.9970063447201973,0.9921819370075688,6,0.9744073262509086,0.022809289362229812,0.574991133000367,6,0.9603118896484375,6,5.0,"{""outer_steps"": 4, ""local_mass_limit"": 2}",{},-0.3333333333333333,-0.0008731541454010117,6,0.7574767004559879,6
